 1.58753100e-03   4.79238882e+05
 3.17506210e-03   2.30353128e+05
 4.76259310e-03   1.50668300e+05
 6.35012410e-03   1.11568827e+05
 7.93765520e-03   8.80781916e+04
 9.52518620e-03   7.24299700e+04
 1.11127170e-02   6.12758748e+04
 1.27002480e-02   5.29421358e+04
 1.42877790e-02   4.64741774e+04
 1.58753100e-02   4.13161930e+04
 1.74628410e-02   3.71080178e+04
 1.90503720e-02   3.36131849e+04
 2.06379030e-02   3.06464854e+04
 2.22254340e-02   2.80260017e+04
 2.38129650e-02   2.57140444e+04
 2.54004960e-02   2.36852302e+04
 2.69880280e-02   2.19141744e+04
 2.85755590e-02   2.03754958e+04
 3.01630900e-02   1.90438095e+04
 3.17506210e-02   1.78937320e+04
 3.33381520e-02   1.68998799e+04
 3.49256830e-02   1.60368694e+04
 3.65132140e-02   1.52793172e+04
 3.81007450e-02   1.46018397e+04
 3.96882760e-02   1.39790532e+04
 4.12758070e-02   1.33877468e+04
 4.28633380e-02   1.28205792e+04
 4.44508690e-02   1.22772496e+04
 4.60384000e-02   1.17574890e+04
 4.76259310e-02   1.12610281e+04
 4.92134620e-02   1.07875981e+04
 5.08009930e-02   1.03369297e+04
 5.23885240e-02   9.90875400e+03
 5.39760550e-02   9.50280182e+03
 5.55635860e-02   9.11880410e+03
 5.71511170e-02   8.75649177e+03
 5.87386480e-02   8.41559576e+03
 6.03261790e-02   8.09584554e+03
 6.19137100e-02   7.79668253e+03
 6.35012410e-02   7.51691524e+03
 6.50887720e-02   7.25526804e+03
 6.66763030e-02   7.01046531e+03
 6.82638340e-02   6.78123141e+03
 6.98513650e-02   6.56629070e+03
 7.14388960e-02   6.36436757e+03
 7.30264270e-02   6.17418637e+03
 7.46139580e-02   5.99447147e+03
 7.62014890e-02   5.82394726e+03
 7.77890200e-02   5.66133808e+03
 7.93765520e-02   5.50536822e+03
 8.09640830e-02   5.35480673e+03
 8.25516140e-02   5.20906939e+03
 8.41391450e-02   5.06806064e+03
 8.57266760e-02   4.93169698e+03
 8.73142070e-02   4.79989489e+03
 8.89017380e-02   4.67257087e+03
 9.04892690e-02   4.54964141e+03
 9.20768000e-02   4.43102299e+03
 9.36643310e-02   4.31663211e+03
 9.52518620e-02   4.20638526e+03
 9.68393930e-02   4.10019892e+03
 9.84269240e-02   3.99798959e+03
 1.00014450e-01   3.89967405e+03
 1.01601990e-01   3.80515352e+03
 1.03189520e-01   3.71427669e+03
 1.04777050e-01   3.62687682e+03
 1.06364580e-01   3.54278777e+03
 1.07952110e-01   3.46184343e+03
 1.09539640e-01   3.38387764e+03
 1.11127170e-01   3.30872428e+03
 1.12714700e-01   3.23621721e+03
 1.14302230e-01   3.16619029e+03
 1.15889770e-01   3.09847699e+03
 1.17477300e-01   3.03291200e+03
 1.19064830e-01   2.96932878e+03
 1.20652360e-01   2.90756261e+03
 1.22239890e-01   2.84750147e+03
 1.23827420e-01   2.78909975e+03
 1.25414950e-01   2.73231610e+03
 1.27002480e-01   2.67710917e+03
 1.28590010e-01   2.62343763e+03
 1.30177540e-01   2.57126013e+03
 1.31765080e-01   2.52053500e+03
 1.33352610e-01   2.47122153e+03
 1.34940140e-01   2.42327807e+03
 1.36527670e-01   2.37666325e+03
 1.38115200e-01   2.33133574e+03
 1.39702730e-01   2.28725418e+03
 1.41290260e-01   2.24437724e+03
 1.42877790e-01   2.20266356e+03
 1.44465320e-01   2.16207180e+03
 1.46052850e-01   2.12256061e+03
 1.47640390e-01   2.08408841e+03
 1.49227920e-01   2.04661433e+03
 1.50815450e-01   2.01009679e+03
 1.52402980e-01   1.97449444e+03
 1.53990510e-01   1.93976592e+03
 1.55578040e-01   1.90586991e+03
 1.57165570e-01   1.87276504e+03
 1.58753100e-01   1.84040997e+03
 1.60340630e-01   1.80876340e+03
 1.61928170e-01   1.77779208e+03
 1.63515700e-01   1.74748093e+03
 1.65103230e-01   1.71781660e+03
 1.66690760e-01   1.68878593e+03
 1.68278290e-01   1.66037573e+03
 1.69865820e-01   1.63257284e+03
 1.71453350e-01   1.60536409e+03
 1.73040880e-01   1.57873631e+03
 1.74628410e-01   1.55267634e+03
 1.76215940e-01   1.52717100e+03
 1.77803480e-01   1.50220696e+03
 1.79391010e-01   1.47777138e+03
 1.80978540e-01   1.45385093e+03
 1.82566070e-01   1.43043243e+03
 1.84153600e-01   1.40750273e+03
 1.85741130e-01   1.38504864e+03
 1.87328660e-01   1.36305699e+03
 1.88916190e-01   1.34151463e+03
 1.90503720e-01   1.32040838e+03
 1.92091250e-01   1.29972508e+03
 1.93678790e-01   1.27945141e+03
 1.95266320e-01   1.25957449e+03
 1.96853850e-01   1.24008099e+03
 1.98441380e-01   1.22095776e+03
 2.00028910e-01   1.20219163e+03
 2.01616440e-01   1.18377066e+03
 2.03203970e-01   1.16568762e+03
 2.04791500e-01   1.14793636e+03
