4.0000E-004	-186790.286139965
8.0000E-004	26368131.7079952
1.2000E-003	13125395.6624416
1.6000E-003	8711462.38941072
2.0000E-003	6504714.20573619
2.4000E-003	5180808.85025549
2.8000E-003	4298365.47868502
3.2000E-003	3668166.48174692
3.6000E-003	3195621.77933149
4.0000E-003	2828184.10093767
4.4000E-003	2534308.85633949
4.8000E-003	2293942.07474234
5.2000E-003	2093708.20077338
5.6000E-003	1924338.59246873
6.0000E-003	1779217.24950399
6.4000E-003	1653500.7603209
6.8000E-003	1543544.08323131
7.2000E-003	1446569.74640093
7.6000E-003	1360411.94594996
8.0000E-003	1283366.7497194
8.4000E-003	1214061.02556643
8.8000E-003	1151390.02626709
9.2000E-003	1094448.73290907
9.6000E-003	1042494.4058333
1.0000E-002	994890.411046319
1.0400E-002	951131.186259176
1.0800E-002	910761.101260854
1.1200E-002	873411.906976692
1.1600E-002	838746.56188073
1.2000E-002	806502.922563888
1.2400E-002	776425.087126826
1.2800E-002	748313.327257864
1.3200E-002	721980.397664803
1.3600E-002	697257.777584661
1.4000E-002	674014.3953129
1.4400E-002	652112.937635239
1.4800E-002	631447.298886097
1.5200E-002	611918.23906061
1.5600E-002	593431.511361703
1.6000E-002	575907.848615678
1.6400E-002	559276.097611499
1.6800E-002	543470.098345922
1.7200E-002	528431.180627391
1.7600E-002	514105.667472142
1.8000E-002	500444.25095323
1.8400E-002	487403.240502473
1.8800E-002	474941.442155588
1.9200E-002	463022.655156083
1.9600E-002	451611.302898441
2.0000E-002	440678.050286882
2.0400E-002	430192.313923681
2.0800E-002	420129.127769879
2.1200E-002	410462.90163554
2.1600E-002	401172.41438755
2.2000E-002	392235.196590843
2.2400E-002	383632.523716201
2.2800E-002	375346.91953635
2.3200E-002	367360.283673046
2.3600E-002	359658.884804859
2.4000E-002	352226.495006467
2.4400E-002	345050.007107414
2.4800E-002	338117.562239196
2.5200E-002	331416.677382332
2.5600E-002	324936.117819289
2.6000E-002	318665.272983511
2.6400E-002	312595.40476136
2.6800E-002	306716.526737254
2.7200E-002	301019.900797556
2.7600E-002	295497.412979604
2.8000E-002	290142.197622683
2.8400E-002	284946.764915107
2.8800E-002	279903.625045187
2.9200E-002	275007.160654156
2.9600E-002	270250.506081302
3.0000E-002	265628.668118832
3.0400E-002	261135.405257005
3.0800E-002	256766.972589979
3.1200E-002	252517.128608013
3.1600E-002	248381.504254289
3.2000E-002	244356.354622962
3.2400E-002	240436.686506242
3.2800E-002	236618.754998284
3.3200E-002	232899.439344218
3.3600E-002	229274.370487226
3.4000E-002	225740.427672437
3.4400E-002	222294.490144983
3.4800E-002	218933.437149993
3.5200E-002	215653.523781623
3.5600E-002	212452.877586951
3.6000E-002	209329.00196208
3.6400E-002	206278.152001168
3.6800E-002	203299.079402266
3.7200E-002	200388.03925953
3.7600E-002	197544.407421986
3.8000E-002	194764.43898379
3.8400E-002	192047.509793967
3.8800E-002	189390.499097649
3.9200E-002	186792.158592887
3.9600E-002	184250.615826759
4.0000E-002	181763.998346343
4.0400E-002	179330.433698717
4.0800E-002	176948.673581932
4.1200E-002	174616.845543068
4.1600E-002	172333.701280176
4.2000E-002	170097.368340334
4.2400E-002	167907.222572568
4.2800E-002	165761.391523956
4.3200E-002	163658.62689255
4.3600E-002	161598.304527376
4.4000E-002	159577.927824537
4.4400E-002	157598.120935009
4.4800E-002	155656.387254895
4.5200E-002	153752.102633221
4.5600E-002	151884.018768039
4.6000E-002	150052.135659349
4.6400E-002	148253.956703255
4.6800E-002	146490.106050731
4.7200E-002	144758.711248855
4.7600E-002	143059.148146652
4.8000E-002	141390.79259315
4.8400E-002	139753.020437374
4.8800E-002	138143.959226402
4.9200E-002	136564.233111208
4.9600E-002	135012.593789844
5.0000E-002	133487.792960362
5.0400E-002	131989.830622762
5.0800E-002	130518.08262607
5.1200E-002	129071.300668338
5.1600E-002	127650.10890054
5.2000E-002	126252.010718779
5.2400E-002	124878.254425005
5.2800E-002	123527.591717269
5.3200E-002	122198.774293623
5.3600E-002	120892.426305041
5.4000E-002	119607.299449575
5.4400E-002	118343.393727225
5.4800E-002	117100.084987017
5.5200E-002	115876.124927003
5.5600E-002	114672.137698157
5.6000E-002	113487.499149505
5.6400E-002	112321.585130073
5.6800E-002	111173.771488887
5.7200E-002	110043.434074973
5.7600E-002	108931.197039304
5.8000E-002	107835.812079934
5.8400E-002	106757.903347836
5.8800E-002	105695.598390088
5.9200E-002	104649.521357664
5.9600E-002	103619.04809959
6.0000E-002	102604.178615866
6.0400E-002	101604.912906492
6.0800E-002	100619.378518546
6.1200E-002	99648.8237539759
6.1600E-002	98692.6244618079
6.2000E-002	97750.1564910678
6.2400E-002	96821.4198417557
6.2800E-002	95905.7903628977
6.3200E-002	95003.2680544936
6.3600E-002	94113.2287655696
6.4000E-002	93236.2966470995
6.4400E-002	92371.2233971355
6.4800E-002	91518.6331666514
6.5200E-002	90677.9018046734
6.5600E-002	89848.4051602273
6.6000E-002	89030.1432333133
6.6400E-002	88223.7401749052
6.6800E-002	87427.9476830552
6.7200E-002	86642.7657577631
6.7600E-002	85868.1943990291
6.8000E-002	85103.6094558791
6.8400E-002	84349.635079287
6.8800E-002	83605.6471182789
6.9200E-002	82871.6455728549
6.9600E-002	82147.0062920409
7.0000E-002	81431.7292758368
7.0400E-002	80725.8145242428
7.0800E-002	80028.6378862847
7.1200E-002	79340.8235129367
7.1600E-002	78661.7472532247
7.2000E-002	77991.4091071486
7.2400E-002	77329.1849237346
7.2800E-002	76675.6988539565
7.3200E-002	76030.3267468405
7.3600E-002	75393.0686023865
7.4000E-002	74763.3002696204
7.4400E-002	74141.6458995164
7.4800E-002	73527.4813411004
7.5200E-002	72920.8065943723
7.5600E-002	72321.6216593323
7.6000E-002	71729.9265359803
7.6400E-002	71145.0970733422
7.6800E-002	70567.1332714182
7.7200E-002	69996.6592811821
7.7600E-002	69432.4268006861
7.8000E-002	68875.0599809041
7.8400E-002	68323.934670862
7.8800E-002	67779.675021534
7.9200E-002	67241.656881946
7.9600E-002	66709.880252098
8.0000E-002	66184.3451319899
8.0400E-002	65665.0515216219
8.0800E-002	65151.3752700199
8.1200E-002	64643.9405281578
8.1600E-002	64142.1231450618
8.2000E-002	63645.9231207318
8.2400E-002	63155.3404551678
8.2800E-002	62669.7509973957
8.3200E-002	62190.2782191689
8.3600E-002	61715.9858940263
8.4000E-002	61246.9364370652
8.4400E-002	60783.0674331884
8.4800E-002	60324.3164672984
8.5200E-002	59870.5587092003
8.5600E-002	59421.7941588943
8.6000E-002	58977.8979861855
8.6400E-002	58538.8701910739
8.6800E-002	58104.5235282672
8.7200E-002	57674.8579977656
8.7600E-002	57249.7487693742
8.8000E-002	56829.195843093
8.8400E-002	56413.1368038245
8.8800E-002	56001.4468213741
8.9200E-002	55594.1258957417
8.9600E-002	55191.0491967325
9.0000E-002	54792.2167243465
9.0400E-002	54397.5036483888
9.0800E-002	54006.9099688596
9.1200E-002	53620.310855564
9.1600E-002	53237.7687235994
9.2000E-002	52859.0963276735
9.2400E-002	52484.2936677865
9.2800E-002	52113.2983288409
9.3200E-002	51746.1103108367
9.3600E-002	51382.604783579
9.4000E-002	51022.781747068
9.4400E-002	50666.5163711088
9.4800E-002	50313.8710707988
9.5200E-002	49964.7210159432
9.5600E-002	49619.0037914445
9.6000E-002	49276.7193973029
9.6400E-002	48937.8678335183
9.6800E-002	48602.2618547985
9.7200E-002	48269.9638762409
9.7600E-002	47940.9114827481
9.8000E-002	47615.10467432
9.8400E-002	47292.3562056646
9.8800E-002	46972.7909069766
9.9200E-002	46656.2839480612
9.9600E-002	46342.772913821
1.0000E-001	46032.3202193533
1.0040E-001	45724.7386193661
1.0080E-001	45420.1529440541
1.0120E-001	45118.4383632225
1.0160E-001	44819.5324617739
1.0200E-001	44523.4352397082
1.0240E-001	44230.0842819282
1.0280E-001	43939.5420035312
1.0320E-001	43651.621159225
1.0360E-001	43366.384164107
1.0400E-001	43083.8310181772
1.0440E-001	42803.8368912407
1.0480E-001	42526.4017832977
1.0520E-001	42251.5256943481
1.0560E-001	41979.1462092945
1.0600E-001	41709.2633281369
1.0640E-001	41441.8146357779
1.0680E-001	41176.8001322174
1.0720E-001	40914.0949872608
1.0760E-001	40653.8240311028
1.0800E-001	40395.8624335486
1.0840E-001	40140.1477795008
1.0880E-001	39886.7424840568
1.0920E-001	39635.5841321192
1.0960E-001	39386.6727236879
1.1000E-001	39139.9458436657
1.1040E-001	38895.3410769551
1.1080E-001	38652.9208386535
1.1120E-001	38412.5602985661
1.1160E-001	38174.3218717903
1.1200E-001	37938.1431432286
1.1240E-001	37704.0241128812
1.1280E-001	37471.9023656506
1.1320E-001	37241.8403166342
1.1360E-001	37013.6507205398
1.1400E-001	36787.4584075622
1.1440E-001	36563.200962604
1.1480E-001	36340.8159705678
1.1520E-001	36120.3658465509
1.1560E-001	35901.7257603587
1.1600E-001	35684.9581270885
1.1640E-001	35470.0005316429
1.1680E-001	35256.8529740219
1.1720E-001	35045.4530391281
1.1760E-001	34835.8007269615
1.1800E-001	34627.9584526195
1.1840E-001	34421.8013859072
1.1880E-001	34217.3295268248
1.1920E-001	34014.5428753722
1.1960E-001	33813.4414315494
1.2000E-001	33613.962780259
1.2040E-001	33416.106921501
1.2080E-001	33219.8738552754
1.2120E-001	33025.2635815822
1.2160E-001	32832.2136853239
1.2200E-001	32640.6617514033
1.2240E-001	32450.7326100151
1.2280E-001	32262.3014309645
1.2320E-001	32075.3682142515
1.2360E-001	31889.9329598761
1.2400E-001	31705.9332527409
1.2440E-001	31523.4315079433
1.2480E-001	31342.4277254833
1.2520E-001	31162.797075166
1.2560E-001	30984.601972089
1.2600E-001	30807.7800011548
1.2640E-001	30632.3311623634
1.2680E-001	30458.3178708122
1.2720E-001	30285.6152963064
1.2760E-001	30114.2858539434
1.2800E-001	29944.2671286258
1.2840E-001	29775.5591203536
1.2880E-001	29608.1618291268
1.2920E-001	29442.0128398479
1.2960E-001	29277.1745676145
1.3000E-001	29113.5845973291
1.3040E-001	28951.3053440891
1.3080E-001	28790.2119776997
1.3120E-001	28630.3044981609
1.3160E-001	28471.6453205701
1.3200E-001	28314.2344449273
1.3240E-001	28157.9470410377
1.3280E-001	28002.8455239987
1.3320E-001	27848.9298938103
1.3360E-001	27696.2001504724
1.3400E-001	27544.5314637904
1.3440E-001	27394.048663959
1.3480E-001	27244.6893358808
1.3520E-001	27096.3910644584
1.3560E-001	26949.2162647892
1.3600E-001	26803.1025217758
1.3640E-001	26658.1122505156
1.3680E-001	26514.1830359112
1.3720E-001	26371.2524628652
1.3760E-001	26229.4453615724
1.3800E-001	26088.6369018379
1.3840E-001	25948.8270836619
1.3880E-001	25810.0783221417
1.3920E-001	25672.2657870825
1.3960E-001	25535.5143086791
1.4000E-001	25399.7614718341
1.4040E-001	25264.9448614501
1.4080E-001	25131.0644775271
1.4120E-001	24998.1827351625
1.4160E-001	24866.2372192589
1.4200E-001	24735.2903449137
1.4240E-001	24605.2172819321
1.4280E-001	24476.0804454114
1.4320E-001	24347.8798353518
1.4360E-001	24220.5530366558
1.4400E-001	24094.1000493234
1.4440E-001	23968.583288452
1.4480E-001	23843.9403389442
1.4520E-001	23720.1712008
1.4560E-001	23597.213458922
1.4600E-001	23475.191943505
1.4640E-001	23353.9818243542
1.4680E-001	23233.645516567
1.4720E-001	23114.0581899486
1.4760E-001	22995.4070897912
1.4800E-001	22877.5049708026
1.4840E-001	22760.4142480801
1.4880E-001	22644.1349216239
1.4920E-001	22528.6669914339
1.4960E-001	22414.0104575101
1.5000E-001	22300.1029047551
1.5040E-001	22186.9443331689
1.5080E-001	22074.5971578489
1.5120E-001	21962.9989636977
1.5160E-001	21852.1497507153
1.5200E-001	21742.0495189017
1.5240E-001	21632.6982682569
1.5280E-001	21524.0959987809
1.5320E-001	21416.1802953763
1.5360E-001	21309.0135731405
1.5400E-001	21202.5958320735
1.5440E-001	21096.8646570779
1.5480E-001	20991.8200481536
1.5520E-001	20887.4620053008
1.5560E-001	20783.8529436168
1.5600E-001	20680.8680329068
1.5640E-001	20578.5696882682
1.5680E-001	20476.957909701
1.5720E-001	20376.0326972052
1.5760E-001	20275.7940507808
1.5800E-001	20176.1795553304
1.5840E-001	20077.189210854
1.5880E-001	19978.885432449
1.5920E-001	19881.205805018
1.5960E-001	19784.150328561
1.6000E-001	19687.719003078
1.6040E-001	19591.911828569
1.6080E-001	19496.728805034
1.6120E-001	19402.1699324729
1.6160E-001	19308.2352108859
