   2.3400000000000000E-004   519155925.18199801        45176290.408742242        3931195.1475767731     
   4.6799999999999999E-004   258716171.28228405        22529193.140105203        1961871.6102669979     
   7.0199999999999993E-004   171906144.43691719        14980334.115386063        1305438.4110140901     
   9.3599999999999998E-004   128503530.93507466        11206033.872921426        977227.77021268161     
   1.1700000000000000E-003   102463868.16059783        8941556.5245656054        780306.13204359065     
   1.4039999999999999E-003   85105668.678841159        7431990.1110682292        649028.97798490245     
   1.6379999999999999E-003   72708295.106229037        6353800.9385568798        555262.94302784035     
   1.8720000000000000E-003   63411428.827651329        5545222.1626579044        484941.34473073494     
   2.1060000000000002E-003   56181559.568933859        4916383.3165367832        430249.35957034898     
   2.3400000000000001E-003   50398581.225831673        4413362.1221143771        386498.09348240879     
   2.5740000000000003E-003   45667880.877212033        4001844.4042562363        350703.70483457309     
   2.8079999999999997E-003   41726383.291649953        3658954.0478673149        320876.96591292019     
   3.0420000000000000E-003   38391959.507906377        3368853.7440199913        295640.71910697880     
   3.2759999999999998E-003   35534517.452347599        3120231.1305987057        274011.28044403373     
   3.5100000000000001E-003   33058656.309400093        2904790.4766868213        255267.28170970961     
   3.7439999999999999E-003   30892825.503087621        2716309.9853084539        238867.69677333583     
   3.9779999999999998E-003   28982309.920381390        2550031.8128497340        224398.79979847869     
   4.2120000000000005E-003   27284553.393436182        2402255.4153396841        211538.80404996269     
   4.4460000000000003E-003   25765958.976912010        2270059.3116950849        200033.66739341256     
   4.6800000000000001E-003   24399649.142101619        2151106.3179919324        189680.15614493284     
   4.9140000000000000E-003   23163865.915594984        2043504.4290879467        180313.74782088018     
   5.1480000000000007E-003   22040807.343764674        1945705.6416208006        171799.83313769763     
   5.3820000000000005E-003   21015767.488256853        1856431.1710068574        164027.21314222796     
   5.6159999999999995E-003   20076491.422611315        1774615.3641902548        156903.22205944915     
   5.8499999999999993E-003   19212685.029694468        1699363.0733322501        150350.02065675333     
   6.0840000000000000E-003   18415637.922803186        1629916.8663415157        144301.74498570091     
   6.3179999999999998E-003   17677930.162080511        1565631.5239532955        138702.28873671833     
   6.5519999999999997E-003   16993201.817415167        1505954.0017201998        133503.56080350402     
   6.7859999999999995E-003   16355970.207983956        1450407.5377980359        128664.10335135054     
   7.0200000000000002E-003   15761483.693887075        1398578.9391745084        124147.98627180280     
   7.2540000000000000E-003   15205603.766177827        1350108.3286278707        119923.91561383469     
   7.4879999999999999E-003   14684709.245013086        1304680.8141308574        115964.50918417994     
   7.7219999999999997E-003   14195617.896322988        1262019.6729084738        112245.70385669464     
   7.9559999999999995E-003   13735521.880834254        1221880.7383091433        108746.26747418492     
   8.1900000000000011E-003   13301934.268976280        1184047.7489265362        105447.39442420802     
   8.4240000000000009E-003   12892644.469970647        1148328.4728677848        102332.36861890629     
   8.6580000000000008E-003   12505680.888636872        1114551.4605187664        99386.281126760558     
   8.8920000000000006E-003   12139279.478492977        1082563.3100306834        96595.792388803835     
   9.1260000000000004E-003   11791857.132841561        1052226.3535010300        93948.931016956063     
   9.3600000000000003E-003   11461989.067193877        1023416.6902274386        91434.922772609192     
   9.5940000000000001E-003   11148389.511583962        996022.50777805515        89044.044572736384     
   9.8279999999999999E-003   10849895.161124507        969942.64290902310        86767.499352271843     
   1.0062000000000001E-002   10565450.935788291        945085.34328419657        84597.308387554032     
   1.0296000000000001E-002   10294097.682038425        921367.19805127557        82526.218302936046     
   1.0530000000000001E-002   10034961.514242053        898712.21100780473        80547.620476514683     
   1.0764000000000001E-002   9787244.5463351626        877050.99465858424        78655.480958156317     
   1.0998000000000001E-002   9550216.8066798765        856320.06715938228        76844.279334157574     
   1.1231999999999999E-002   9323209.1635653246        836461.23714269942        75108.955233823915     
   1.1465999999999999E-002   9105607.1169743799        817421.06387100904        73444.861386263161     
   1.1699999999999999E-002   8896845.3353390936        799150.38217161980        71847.722310364159     
   1.1934000000000000E-002   8696402.8350314312        781603.88326157199        70313.597864778028     
   1.2168000000000000E-002   8503798.7160672639        764739.74393890554        68838.851003671050     
   1.2402000000000000E-002   8318588.3805614607        748519.29775228922        67420.119182769937     
   1.2636000000000000E-002   8140360.1713552698        732906.74270737078        66054.288942513187     
   1.2869999999999999E-002   7968732.3773394525        717868.88085972029        64738.473263950000     
   1.3103999999999999E-002   7803350.5596362567        703374.88580854388        63469.991350792960     
   1.3337999999999999E-002   7643885.1592364637        689396.09466475446        62246.350539675768     
   1.3571999999999999E-002   7490029.3521227939        675905.82153960026        61065.230081763970     
   1.3806000000000001E-002   7341497.1225169152        662879.19000056258        59924.466573693477     
   1.4040000000000000E-002   7198021.5288022319        650292.98228167638        58822.040845415417     
   1.4274000000000000E-002   7059353.1400121851        638125.50332563405        57756.066137761409     
   1.4508000000000000E-002   6925258.6236265935        626356.45798311511        56724.777424115397     
   1.4742000000000000E-002   6795519.4678640841        614966.83990743035        55726.521749069521     
   1.4976000000000000E-002   6669930.8237600755        603938.83086530282        54759.749472830968     
   1.5210000000000000E-002   6548300.4541303031        593255.70934204885        53823.006323837581     
   1.5443999999999999E-002   6430447.7780835964        582901.76745538914        52914.926173863270     
   1.5678000000000001E-002   6316203.0011010645        572862.23530982505        52034.224460128862     
   1.5911999999999999E-002   6205406.3218734823        563123.21202563669        51179.692187815162     
   1.6146000000000001E-002   6097907.2081096945        553671.60276537132        50350.190454096766     
   1.6380000000000002E-002   5993563.7344190367        544495.06115806871        49544.645441544562     
   1.6614000000000000E-002   5892241.9761477178        535581.93658905569        48762.043834620999     
   1.6848000000000002E-002   5793815.4537292477        526921.22588226467        48001.428618134320     
   1.7082000000000000E-002   5698164.6227050554        518502.52895388054        47261.895221025436     
   1.7316000000000002E-002   5605176.4050951647        510316.00806164317        46542.587972820853     
   1.7550000000000000E-002   5514743.7582595674        502352.35031421622        45842.696843569451     
   1.7784000000000001E-002   5426765.2777972221        494602.73314035009        45161.454441152833     
   1.8017999999999999E-002   5341144.8313883301        487058.79244876804        44498.133242571588     
   1.8252000000000001E-002   5257791.2208029153        479712.59323729854        43852.043038209711     
   1.8485999999999999E-002   5176617.8695799923        472556.60243423586        43222.528570205541     
   1.8720000000000001E-002   5097542.5341311004        465583.66377660300        42608.967347945072     
   1.8953999999999999E-002   5020487.0362439044        458786.97454929433        42010.767625370660     
   1.9188000000000000E-002   4945377.0151590062        452160.06402623747        41427.366526291611     
   1.9421999999999998E-002   4872141.6975692268        445696.77347003442        40858.228305214667     
   1.9656000000000000E-002   4800713.6840477958        439391.23756020481        40302.842732400895     
   1.9889999999999998E-002   4731028.7505525053        433237.86713238590        39760.723592918752     
   2.0124000000000003E-002   4663025.6637786757        427231.33312177937        39231.407290414427     
   2.0358000000000001E-002   4596646.0092467042        421366.55161395506        38714.451547174016     
   2.0592000000000003E-002   4531834.0311111696        415638.66991492163        38209.434192817884     
   2.0826000000000001E-002   4468536.4827696001        410043.05356030480        37715.952034656220     
   2.1060000000000002E-002   4406702.4874309245        404575.27419058164        37233.619803354275     
   2.1294000000000000E-002   4346283.4078774611        399231.09822576004        36762.069168114329     
   2.1528000000000002E-002   4287232.7247209428        394006.47627866990        36300.947816084939     
   2.1762000000000000E-002   4229505.9225132493        388897.53325127513        35849.918591163289     
   2.1996000000000002E-002   4173060.3831269010        383900.55906314030        35408.658687767682     
   2.2230000000000000E-002   4117855.2858696589        379011.99996547581        34976.858895529753     
   2.2463999999999998E-002   4063851.5138421915        374228.45039805898        34554.222891193444     
   2.2697999999999999E-002   4011011.5660882830        369546.64534985705        34140.466574314232     
   2.2931999999999998E-002   3959299.4751238297        364963.45318737306        33735.317443629865     
   2.3165999999999999E-002   3908680.7294642851        360475.86891764199        33338.514011226849     
   2.3399999999999997E-002   3859122.2008006941        356081.00785545318        32949.805251857157     
   2.3634000000000002E-002   3810592.0755020911        351776.09966678231        32568.950084968674     
   2.3868000000000000E-002   3763059.7901474074        347558.48276261479        32195.716887204802     
   2.4102000000000002E-002   3716495.9708129778        343425.59901934734        31829.883033301892     
   2.4336000000000000E-002   3670872.3758629085        339374.98880378815        31471.234463473709     
   2.4570000000000002E-002   3626161.8420087514        335404.28628244490        31119.565275516754     
   2.4804000000000000E-002   3582338.2334226202        331511.21499633288        30774.677340004040     
   2.5038000000000001E-002   3539376.3937039282        327693.58368392673        30436.379937056827     
   2.5271999999999999E-002   3497252.1005148711        323949.28233617672        30104.489413295865     
   2.5506000000000001E-002   3455942.0227131881        320276.27846868377        29778.828857676075     
   2.5739999999999999E-002   3415423.6798233311        316672.61359721550        29459.227795003044     
   2.5974000000000001E-002   3375675.4036985552        313136.39990373846        29145.521896016246     
   2.6207999999999999E-002   3336676.3022369989        309665.81708106172        28837.552703003657     
   2.6442000000000000E-002   3298406.2250245134        306259.10934502381        28535.167369985487     
   2.6675999999999998E-002   3260845.7307859347        302914.58260393899        28238.218416572607     
   2.6910000000000000E-002   3223976.0565347075        299630.60177572723        27946.563494667116     
   2.7143999999999998E-002   3187779.0883183866        296405.58824381884        27660.065167230296     
   2.7378000000000003E-002   3152237.3334645219        293238.01744352857        27378.590698395717     
   2.7612000000000001E-002   3117333.8942379355        290126.41657116043        27102.011854254819     
   2.7846000000000003E-002   3083052.4428263390        287069.36240862438        26830.204713686737     
   2.8080000000000001E-002   3049377.1975768385        284065.47925682558        26563.049488646961     
   2.8314000000000002E-002   3016292.9004109302        281113.43697153399        26300.430353367123     
   2.8548000000000000E-002   2983784.7953503863        278211.94909585454        26042.235281955021     
   2.8782000000000002E-002   2951838.6080907956        275359.77108379937        25788.355893916563     
   2.9016000000000000E-002   2920440.5265636309        272555.69860982092        25538.687307152566     
