   2.3400000000000000E-004   519155918.14612341        45176293.926679559        3931193.3886081153     
   4.6799999999999999E-004   258716164.24640942        22529196.658042520        1961869.8512983404     
   7.0199999999999993E-004   171906137.40104255        14980337.633323379        1305436.6520454322     
   9.3599999999999998E-004   128503523.89920002        11206037.390858741        977226.01124402380     
   1.1700000000000000E-003   102463861.12472320        8941560.0425029211        780304.37307493307     
   1.4039999999999999E-003   85105661.642966539        7431993.6290055448        649027.21901624487     
   1.6379999999999999E-003   72708288.070354402        6353804.4564941945        555261.18405918276     
   1.8720000000000000E-003   63411421.791776694        5545225.6805952201        484939.58576207730     
   2.1060000000000002E-003   56181552.533059232        4916386.8344740979        430247.60060169135     
   2.3400000000000001E-003   50398574.189957038        4413365.6400516918        386496.33451375115     
   2.5740000000000003E-003   45667873.841337405        4001847.9221935514        350701.94586591545     
   2.8079999999999997E-003   41726376.255775318        3658957.5658046301        320875.20694426255     
   3.0420000000000000E-003   38391952.472031750        3368857.2619573064        295638.96013832116     
   3.2759999999999998E-003   35534510.416472971        3120234.6485360214        274009.52147537610     
   3.5100000000000001E-003   33058649.273525462        2904793.9946241369        255265.52274105197     
   3.7439999999999999E-003   30892818.467212990        2716313.5032457695        238865.93780467819     
   3.9779999999999998E-003   28982302.884506758        2550035.3307870496        224397.04082982105     
   4.2120000000000005E-003   27284546.357561555        2402258.9332769993        211537.04508130506     
   4.4460000000000003E-003   25765951.941037383        2270062.8296324005        200031.90842475492     
   4.6800000000000001E-003   24399642.106226992        2151109.8359292480        189678.39717627520     
   4.9140000000000000E-003   23163858.879720356        2043507.9470252623        180311.98885222254     
   5.1480000000000007E-003   22040800.307890046        1945709.1595581160        171798.07416903999     
   5.3820000000000005E-003   21015760.452382222        1856434.6889441730        164025.45417357035     
   5.6159999999999995E-003   20076484.386736687        1774618.8821275702        156901.46309079151     
   5.8499999999999993E-003   19212677.993819840        1699366.5912695653        150348.26168809569     
