182
1.5000E+000	2.94E-001
1.6000E+000	3.04E-001
1.7000E+000	3.13E-001
1.8000E+000	3.22E-001
2.0000E+000	3.40E-001
2.2500E+000	3.60E-001
2.5000E+000	3.80E-001
2.7500E+000	3.98E-001
3.0000E+000	4.16E-001
3.2500E+000	4.33E-001
3.5000E+000	4.49E-001
3.7500E+000	4.65E-001
4.0000E+000	4.80E-001
4.5000E+000	5.09E-001
5.0000E+000	5.37E-001
5.5000E+000	5.63E-001
6.0000E+000	5.88E-001
6.5000E+000	6.12E-001
7.0000E+000	6.35E-001
8.0000E+000	6.79E-001
9.0000E+000	7.20E-001
1.0000E+001	7.59E-001
1.1000E+001	7.97E-001
1.2000E+001	8.32E-001
1.3000E+001	8.66E-001
1.4000E+001	8.99E-001
1.5000E+001	9.30E-001
1.6000E+001	9.61E-001
1.7000E+001	9.90E-001
1.8000E+001	1.02E+000
2.0000E+001	1.07E+000
2.2500E+001	1.14E+000
2.5000E+001	1.20E+000
2.7500E+001	1.26E+000
3.0000E+001	1.32E+000
3.2500E+001	1.37E+000
3.5000E+001	1.42E+000
3.7500E+001	1.47E+000
4.0000E+001	1.52E+000
4.5000E+001	1.61E+000
5.0000E+001	1.70E+000
5.5000E+001	1.78E+000
6.0000E+001	1.86E+000
6.5000E+001	1.94E+000
7.0000E+001	2.01E+000
8.0000E+001	2.15E+000
9.0000E+001	2.28E+000
1.0000E+002	2.40E+000
1.1000E+002	2.52E+000
1.2000E+002	2.63E+000
1.3000E+002	2.74E+000
1.4000E+002	2.84E+000
1.5000E+002	2.94E+000
1.6000E+002	3.04E+000
1.7000E+002	3.13E+000
1.8000E+002	3.22E+000
2.0000E+002	3.40E+000
2.2500E+002	3.60E+000
2.5000E+002	3.80E+000
2.7500E+002	3.98E+000
3.0000E+002	4.16E+000
3.2500E+002	4.33E+000
3.5000E+002	4.49E+000
3.7500E+002	4.65E+000
4.0000E+002	4.80E+000
4.5000E+002	5.09E+000
5.0000E+002	5.37E+000
5.5000E+002	5.63E+000
6.0000E+002	5.88E+000
6.5000E+002	6.12E+000
7.0000E+002	6.35E+000
8.0000E+002	6.79E+000
9.0000E+002	7.20E+000
1.0000E+003	7.59E+000
