-4.5607508609205016e-01	-4.6212369738574260e-01	-4.6816852390369501e-01	-4.7420952740882449e-01
-4.8627991373041846e-01	-4.9230922136698507e-01	-4.9833455562835710e-01	-5.0435587956401184e-01
-5.1638634992216026e-01	-5.2239542370590530e-01	-5.2840034188391061e-01	-5.3440106876039251e-01
-5.4638980706033080e-01	-5.5237774832317610e-01	-5.5836135796080821e-01	-5.6434060150098730e-01
-5.7628585360391127e-01	-5.8225179442241026e-01	-5.8821323365254086e-01	-5.9417013801502794e-01
-6.0607021019366336e-01	-6.1201331262137482e-01	-6.1795174940219455e-01	-6.2388548841983982e-01
-6.3573874584456846e-01	-6.4165820115968075e-01	-6.4757283252534914e-01	-6.5348260895890786e-01
-6.6528747421415191e-01	-6.7118250218218523e-01	-6.7707255350853035e-01	-6.8295759831536540e-01
-6.9471254994593890e-01	-7.0058239809738687e-01	-7.0644712238251672e-01	-7.1230669400016489e-01
-7.2401026508727062e-01	-7.2985420801001522e-01	-7.3569288516966669e-01	-7.4152626881411887e-01
-7.5317704558067511e-01	-7.5899438422701626e-01	-7.6480632040449237e-01	-7.7061282738302772e-01
-7.8220944782799140e-01	-7.8799950883612746e-01	-7.9378403572664158e-01	-7.9956300276503600e-01
-8.1110415532638191e-01	-8.1686629035616509e-01	-8.2262276454543770e-01	-8.2837355312938277e-01
-8.3985797537540330e-01	-8.4559156045820216e-01	-8.5131936277511877e-01	-8.5704135850567897e-01
-8.6846783585423615e-01	-8.7417227075672788e-01	-8.7987080563989195e-01	-8.8556341760281054e-01
-8.9693078206820287e-01	-9.0260548966990639e-01	-9.0827418454790609e-01	-9.1393684469659342e-01
-9.2524397366365241e-01	-9.3088839934802814e-01	-9.3652670403322835e-01	-9.4215886658523651e-01
-9.5340468161030134e-01	-9.5901829266923710e-01	-9.6462567876491112e-01	-9.7022681961171409e-01
-9.8141028525009943e-01	-9.8699257030158372e-01	-9.9256853062220596e-01	-9.9813814675209711e-01
-1.0092582694116849e+00	-1.0148087378304778e+00	-1.0203527858349781e+00	-1.0258903947688964e+00
-1.0369462215894627e+00	-1.0424644029505898e+00	-1.0479760721883811e+00	-1.0534812114284673e+00
-1.0644718291863668e+00	-1.0699572727212283e+00	-1.0754361162908121e+00	-1.0809083427815149e+00
-1.0918328768193277e+00	-1.0972851508842281e+00	-1.1027307409041949e+00	-1.1081696305057152e+00
-1.1190272436864799e+00	-1.1244459352433922e+00	-1.1298578623356021e+00	-1.1352630093094989e+00
-1.1460529009951215e+00	-1.1514376151044854e+00	-1.1568154878892516e+00	-1.1621865043959902e+00
-1.1729079094494539e+00	-1.1782582687748091e+00	-1.1836017133778756e+00	-1.1889382289861481e+00
-1.1995904167971092e+00	-1.2049060611213673e+00	-1.2102147206924851e+00	-1.2155163819000778e+00
-1.0911019101343851e+00	-1.0901502032299932e+00	-1.0891989218102704e+00	-1.0882480653273265e+00
-1.0863476249563471e+00	-1.0853980399486425e+00	-1.0844488776383645e+00	-1.0835001374536939e+00
-1.0816039211498549e+00	-1.0806564438629898e+00	-1.0797093863663245e+00	-1.0787627480639450e+00
-1.0768707266341915e+00	-1.0759253422907780e+00	-1.0749803747095599e+00	-1.0740358232703773e+00
-1.0721479663131481e+00	-1.0712046595304323e+00	-1.0702617663604037e+00	-1.0693192861585210e+00
-1.0674355620565641e+00	-1.0664943168429291e+00	-1.0655534819703081e+00	-1.0646130567696528e+00
-1.0627334326834628e+00	-1.0617942324352352e+00	-1.0608554391335792e+00	-1.0599170520848245e+00
-1.0580414939466465e+00	-1.0571043214451803e+00	-1.0561675523725207e+00	-1.0552311860102710e+00
-1.0533596585186253e+00	-1.0524244959276359e+00	-1.0514897331238613e+00	-1.0505553693640839e+00
-1.0486878359787637e+00	-1.0477546648418947e+00	-1.0468218897263621e+00	-1.0458895098640377e+00
-1.0440259328015409e+00	-1.0430947340401413e+00	-1.0421639274094912e+00	-1.0412335121164726e+00
-1.0393738523458276e+00	-1.0384446062569219e+00	-1.0375157482830848e+00	-1.0365872776061378e+00
-1.0347314948450939e+00	-1.0338041810995269e+00	-1.0328772513279039e+00	-1.0319507046869187e+00
-1.0300987573984652e+00	-1.0291733550392081e+00	-1.0282483323870069e+00	-1.0273236885733650e+00
-1.0254755339625521e+00	-1.0245520214031576e+00	-1.0236288841578725e+00	-1.0227061213329562e+00
-1.0208617153439923e+00	-1.0199400703671813e+00	-1.0190187961852077e+00	-1.0180978918790371e+00
-1.0162571891926382e+00	-1.0153373889490089e+00	-1.0144179548543779e+00	-1.0134988859643677e+00
-1.0116618399953363e+00	-1.0107438610021890e+00	-1.0098262433854071e+00	-1.0089089861752305e+00
-1.0070755490702457e+00	-1.0061593672105051e+00	-1.0052435418275016e+00	-1.0043280719260537e+00
