-6.8434507057939911e+00 -6.8466633223773830e+00 -6.8498756664198117e+00
-6.8595110735034979e+00 -6.8627223375746356e+00 -6.8659333341914897e+00
-6.8755647294227744e+00 -6.8787746663194254e+00 -6.8819843408007815e+00
-6.8916117997650082e+00 -6.8948204345877393e+00 -6.8980288119870989e+00
-6.9076524095635978e+00 -6.9108597671788718e+00 -6.9140668723162451e+00
-6.9236866826875341e+00 -6.9268927877307567e+00 -6.9300986451956952e+00
-6.9397147418565250e+00 -6.9429196187350355e+00 -6.9461242528896232e+00
-6.9557367086558664e+00 -6.9589403815518871e+00 -6.9621438165336711e+00
-6.9717527035510738e+00 -6.9749551964246042e+00 -6.9781574561494821e+00
-6.9877628459022638e+00 -6.9909641824939293e+00 -6.9941652906589891e+00
-7.0037672539783049e+00 -7.0069674578121575e+00 -7.0101674378984677e+00
-7.0197660449707335e+00 -7.0229651393570069e+00 -7.0261640146323696e+00
-7.0357593350074383e+00 -7.0389573430452659e+00 -7.0421551365669099e+00
-7.0517472391661400e+00 -7.0549441837462101e+00 -7.0581409183634554e+00
-7.0677298714876198e+00 -7.0709257752948114e+00 -7.0741214736516822e+00
-7.0837073449887722e+00 -7.0869022305047276e+00 -7.0900969150425279e+00
-7.0996797716754170e+00 -7.1028736611810857e+00 -7.1060673541409258e+00
-7.1156472625549210e+00 -7.1188401781330581e+00 -7.1220329015583523e+00
-7.1316099276486158e+00 -7.1348018911862416e+00 -7.1379936669251549e+00
-7.1475678760040138e+00 -7.1507589091948347e+00 -7.1539497589026961e+00
-7.1635212157068349e+00 -7.1667113400536255e+00 -7.1699012851953050e+00
-7.1794700538928424e+00 -7.1826592907097853e+00 -7.1858483525620294e+00
-7.1954144967594837e+00 -7.1986028671744862e+00 -7.2017910668282168e+00
-7.2113546495773644e+00 -7.2145421745343210e+00 -7.2177295328969011e+00
-7.2272906167015281e+00 -7.2304773169625616e+00 -7.2336638547600245e+00
-7.2432225015825669e+00 -7.2464083977302272e+00 -7.2495941355094677e+00
-7.2591504067775583e+00 -7.2623355192169878e+00 -7.2655204773479287e+00
-7.2750744339608326e+00 -7.2782587829219052e+00 -7.2814429815996151e+00
-7.2909946839345725e+00 -7.2941782894739884e+00 -7.2973617487207827e+00
-7.3069112566392533e+00 -7.3100941386426088e+00 -7.3132768783101110e+00
-7.3228242511639179e+00 -7.3260064293477436e+00 -7.3291884691189111e+00
-7.3387337657562997e+00 -7.3419152596700643e+00 -7.3450966190611915e+00
-7.3546398978327865e+00 -7.3578207268608740e+00 -7.3610014252235612e+00
