  7.958730158730159E-004 -1.132095561000000E-002
  1.591746031746032E-003 -4.674973038886525E-003
  2.387619047619048E-003 -1.830191512989337E-002
  3.183492063492064E-003 -3.186184359607275E-002
  3.979365079365079E-003 -2.294609230753624E-002
  4.775238095238095E-003 -3.648315234920120E-002
  5.571111111111112E-003 -4.995346796529630E-002
  6.366984126984127E-003 -6.335723976235647E-002
  7.162857142857143E-003 -7.669466837821921E-002
  7.958730158730158E-003 -6.792526049852032E-002
  8.754603174603175E-003 -8.124004988586356E-002
  9.550476190476191E-003 -9.448876532866693E-002
  1.034634920634921E-002 -0.107671607430238     
  1.114222222222222E-002 -0.120788776621972     
  1.193809523809524E-002 -0.112164237680943     
  1.273396825396825E-002 -0.125258997153728     
  1.352984126984127E-002 -0.138288353080899     
  1.432571428571429E-002 -0.151252505962277     
  1.512158730158730E-002 -0.164151656502346     
  1.591746031746032E-002 -0.155670511929414     
  1.671333333333333E-002 -0.168547482043919     
  1.750920634920635E-002 -0.181359718915273     
  1.830507936507936E-002 -0.194107423193755     
  1.910095238095238E-002 -0.206790795640885     
  1.989682539682540E-002 -0.198451571590041     
  2.069269841269841E-002 -0.211112992353850     
  2.148857142857143E-002 -0.223710350702419     
  2.228444444444445E-002 -0.236243847112372     
  2.308031746031746E-002 -0.248713681959307     
  2.387619047619048E-002 -0.240514903470811     
  2.467206349206349E-002 -0.252963015813130     
  2.546793650793651E-002 -0.265347736531590     
  2.626380952380953E-002 -0.277669265456949     
  2.705968253968254E-002 -0.269568028489686     
  2.785555555555556E-002 -0.281867995748262     
  2.865142857142857E-002 -0.294105040782710     
  2.944730158730159E-002 -0.306279364080061     
  3.024317460317461E-002 -0.318391166103618     
  3.103904761904762E-002 -0.310427866942304     
  3.183492063492063E-002 -0.322518336934029     
  3.263079365079365E-002 -0.334546554826186     
  3.342666666666667E-002 -0.346512721242192     
  3.422253968253968E-002 -0.358417037052658     
  3.501841269841270E-002 -0.350590201741135     
  3.581428571428572E-002 -0.362473414322623     
  3.661015873015873E-002 -0.374295045640906     
  3.740603174603175E-002 -0.386055296025068     
  3.820190476190476E-002 -0.397754366178848     
  3.899777777777778E-002 -0.390062519820717     
  3.979365079365080E-002 -0.401740716121118     
  4.058952380952381E-002 -0.413358001240323     
  4.138539682539683E-002 -0.424914576168314     
  4.218126984126985E-002 -0.436410641195425     
  4.297714285714286E-002 -0.428852309478169     
  4.377301587301587E-002 -0.440327729696639     
  4.456888888888889E-002 -0.451742909672185     
  4.536476190476191E-002 -0.463098049557179     
  4.616063492063492E-002 -0.474393349892982     
  4.695650793650794E-002 -0.466967058252175     
  4.775238095238096E-002 -0.478241943505775     
  4.854825396825397E-002 -0.489457258550076     
  4.934412698412698E-002 -0.500613203960352     
  5.014000000000000E-002 -0.511709980503383     
  5.093587301587302E-002 -0.504414254634644     
  5.173174603174603E-002 -0.515490845165311     
  5.252761904761905E-002 -0.526508535828201     
  5.332349206349207E-002 -0.537467527511410     
  5.411936507936508E-002 -0.530262419826437     
  5.491523809523810E-002 -0.541201386225122     
  5.571111111111111E-002 -0.552081922278960     
  5.650698412698413E-002 -0.562904229546506     
  5.730285714285714E-002 -0.573668507913334     
  5.809873015873016E-002 -0.566591458338680     
  5.889460317460318E-002 -0.577335940401904     
  5.969047619047619E-002 -0.588022663306713     
  6.048634920634921E-002 -0.598651827226008     
  6.128222222222222E-002 -0.609223633027624     
  6.207809523809524E-002 -0.602273167044630     
  6.287396825396825E-002 -0.612825405744169     
  6.366984126984127E-002 -0.623320555675513     
  6.446571428571429E-002 -0.633758817150361     
  6.526158730158731E-002 -0.644140390705121     
  6.605746031746032E-002 -0.637315033799540     
  6.685333333333333E-002 -0.647677269951756     
  6.764920634920635E-002 -0.657983087356980     
  6.844507936507936E-002 -0.668232686762407     
  6.924095238095239E-002 -0.678426268974325     
  7.003682539682540E-002 -0.671724546773844     
  7.083269841269842E-002 -0.681899020687680     
  7.162857142857143E-002 -0.692017746071884     
  7.242444444444444E-002 -0.702080924287872     
  7.322031746031746E-002 -0.712088755518939     
  7.401619047619049E-002 -0.705509193782554     
  7.481206349206350E-002 -0.715498145664480     
  7.560793650793651E-002 -0.725432020078658     
  7.640380952380953E-002 -0.735311017393358     
  7.719968253968254E-002 -0.728816183659387     
  7.799555555555555E-002 -0.738676462151779     
